month,source,target,st,ce_normalized,excluded,exclusion_reason,source_file,source_pair
2013-01,wind_resource_factor_centre,installed_solar_mw,0.0,0.03288776392358348,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('wind_resource_factor_centre', 'installed_solar_mw')"
2013-01,wind_resource_factor_centre,renewable_generation_gwh,0.12387575257783162,0.37385020973598937,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('wind_resource_factor_centre', 'renewable_generation_gwh')"
2013-01,wind_resource_factor_centre,renewable_share_pct,0.08523487707518176,0.32226773163222866,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('wind_resource_factor_centre', 'renewable_share_pct')"
2013-01,wind_resource_factor_centre,capital_expenditure_eur,0.016912239985642216,0.039817934222325414,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('wind_resource_factor_centre', 'capital_expenditure_eur')"
2013-01,wind_resource_factor_centre,fossil_generation_gwh,0.017837918424488192,-0.1503590221215712,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('wind_resource_factor_centre', 'fossil_generation_gwh')"
2013-01,solar_resource_factor_centre,profit_eur,7.02707028859777e-05,0.023251831829053222,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_centre', 'profit_eur')"
2013-01,solar_resource_factor_centre,revenue_eur,7.603065940084765e-09,0.012920450580131188,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_centre', 'revenue_eur')"
2013-01,solar_resource_factor_centre,co2_emissions_tonnes,0.0014340429981890839,-0.048470623538820895,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_centre', 'co2_emissions_tonnes')"
2013-01,solar_resource_factor_centre,budget_utilization_pct,5.1253785589421225e-05,0.041507059104612706,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_centre', 'budget_utilization_pct')"
2013-01,solar_resource_factor_centre,operational_expenditure_eur,0.00016974500115302278,-0.018012668602687035,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_centre', 'operational_expenditure_eur')"
2013-01,solar_resource_factor_centre,installed_wind_mw,2.9018550698676837e-06,-0.09059709837955018,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_centre', 'installed_wind_mw')"
2013-01,solar_resource_factor_centre,installed_solar_mw,0.004140306804447494,0.1146179965925251,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_centre', 'installed_solar_mw')"
2013-01,solar_resource_factor_centre,renewable_generation_gwh,0.022958262753829072,0.05413200918245444,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_centre', 'renewable_generation_gwh')"
2013-01,solar_resource_factor_centre,renewable_share_pct,0.01624634667508168,0.034330119230364275,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_centre', 'renewable_share_pct')"
2013-01,solar_resource_factor_centre,capital_expenditure_eur,9.346766300076882e-06,-0.07940601465646552,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_centre', 'capital_expenditure_eur')"
2013-01,solar_resource_factor_centre,fossil_generation_gwh,0.003229615801670545,-0.01602199030693086,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('solar_resource_factor_centre', 'fossil_generation_gwh')"
2013-01,subsidy_wind_centre,profit_eur,2.0807270227450235e-07,0.09363869164627969,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_centre', 'profit_eur')"
2013-01,subsidy_wind_centre,revenue_eur,1.8928792463541667e-09,0.006605266469043537,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_centre', 'revenue_eur')"
2013-01,subsidy_wind_centre,co2_emissions_tonnes,6.914936595774922e-05,0.025791555343027132,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_centre', 'co2_emissions_tonnes')"
2013-01,subsidy_wind_centre,budget_utilization_pct,0.00037286010413174113,-0.036847638330240295,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_centre', 'budget_utilization_pct')"
2013-01,subsidy_wind_centre,operational_expenditure_eur,2.260761607469203e-06,-0.13278291731205358,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_centre', 'operational_expenditure_eur')"
2013-01,subsidy_wind_centre,installed_wind_mw,0.0024525665211684133,-0.14931181142418046,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_centre', 'installed_wind_mw')"
2013-01,subsidy_wind_centre,installed_solar_mw,0.0,0.017302772295973833,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_centre', 'installed_solar_mw')"
2013-01,subsidy_wind_centre,renewable_generation_gwh,0.0010898966955660454,-0.07402805364056433,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_centre', 'renewable_generation_gwh')"
2013-01,subsidy_wind_centre,renewable_share_pct,0.0007909315552362887,-0.0609039258505549,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_centre', 'renewable_share_pct')"
2013-01,subsidy_wind_centre,capital_expenditure_eur,0.0024942356402017983,-0.16218585668680144,false,,ce_2013-01_dowhy_a4ae95b6c5fb8ac2.json,"('subsidy_wind_centre', 'capital_expenditure_eur')"
